water_type,wavelength_nm,Kd_downwelling_per_m,status,note
I,300,0.172,ok,
I,301,0.1698,ok,
I,302,0.1676,ok,
I,303,0.1654,ok,
I,304,0.1632,ok,
I,305,0.161,ok,
I,306,0.1588,ok,
I,307,0.1566,ok,
I,308,0.1544,ok,
I,309,0.1522,ok,
I,310,0.15,ok,
I,311,0.1478,ok,
I,312,0.1456,ok,
I,313,0.1434,ok,
I,314,0.1412,ok,
I,315,0.139,ok,
I,316,0.1368,ok,
I,317,0.1346,ok,
I,318,0.1324,ok,
I,319,0.1302,ok,
I,320,0.128,ok,
I,321,0.1258,ok,
I,322,0.1236,ok,
I,323,0.1214,ok,
I,324,0.1192,ok,
I,325,0.117,ok,
I,326,0.1148,ok,
I,327,0.1126,ok,
I,328,0.1104,ok,
I,329,0.1082,ok,
I,330,0.106,ok,
I,331,0.1038,ok,
I,332,0.1016,ok,
I,333,0.0994,ok,
I,334,0.0972,ok,
I,335,0.095,ok,
I,336,0.0928,ok,
I,337,0.0906,ok,
I,338,0.0884,ok,
I,339,0.0862,ok,
I,340,0.084,ok,
I,341,0.0818,ok,
I,342,0.0796,ok,
I,343,0.0774,ok,
I,344,0.0752,ok,
I,345,0.073,ok,
I,346,0.0708,ok,
I,347,0.0686,ok,
I,348,0.0664,ok,
I,349,0.0642,ok,
I,350,0.062,ok,
I,351,0.061,ok,
I,352,0.0601,ok,
I,353,0.0591,ok,
I,354,0.0582,ok,
I,355,0.0572,ok,
I,356,0.0562,ok,
I,357,0.0553,ok,
I,358,0.0543,ok,
I,359,0.0534,ok,
I,360,0.0524,ok,
I,361,0.0514,ok,
I,362,0.0505,ok,
I,363,0.0495,ok,
I,364,0.0486,ok,
I,365,0.0476,ok,
I,366,0.0466,ok,
I,367,0.0457,ok,
I,368,0.0447,ok,
I,369,0.0438,ok,
I,370,0.0428,ok,
I,371,0.0418,ok,
I,372,0.0409,ok,
I,373,0.0399,ok,
I,374,0.039,ok,
I,375,0.038,ok,
I,376,0.0376,ok,
I,377,0.0372,ok,
I,378,0.0368,ok,
I,379,0.0364,ok,
I,380,0.036,ok,
I,381,0.0356,ok,
I,382,0.0352,ok,
I,383,0.0348,ok,
I,384,0.0344,ok,
I,385,0.034,ok,
I,386,0.0336,ok,
I,387,0.0332,ok,
I,388,0.0328,ok,
I,389,0.0324,ok,
I,390,0.032,ok,
I,391,0.0316,ok,
I,392,0.0312,ok,
I,393,0.0308,ok,
I,394,0.0304,ok,
I,395,0.03,ok,
I,396,0.0296,ok,
I,397,0.0292,ok,
I,398,0.0288,ok,
I,399,0.0284,ok,
I,400,0.028,ok,
I,401,0.0278,ok,
I,402,0.0275,ok,
I,403,0.0273,ok,
I,404,0.027,ok,
I,405,0.0268,ok,
I,406,0.0266,ok,
I,407,0.0263,ok,
I,408,0.0261,ok,
I,409,0.0258,ok,
I,410,0.0256,ok,
I,411,0.0254,ok,
I,412,0.0251,ok,
I,413,0.0249,ok,
I,414,0.0246,ok,
I,415,0.0244,ok,
I,416,0.0242,ok,
I,417,0.0239,ok,
I,418,0.0237,ok,
I,419,0.0234,ok,
I,420,0.0232,ok,
I,421,0.023,ok,
I,422,0.0227,ok,
I,423,0.0225,ok,
I,424,0.0222,ok,
I,425,0.022,ok,
I,426,0.0219,ok,
I,427,0.0218,ok,
I,428,0.0216,ok,
I,429,0.0215,ok,
I,430,0.0214,ok,
I,431,0.0213,ok,
I,432,0.0212,ok,
I,433,0.021,ok,
I,434,0.0209,ok,
I,435,0.0208,ok,
I,436,0.0207,ok,
I,437,0.0206,ok,
I,438,0.0204,ok,
I,439,0.0203,ok,
I,440,0.0202,ok,
I,441,0.0201,ok,
I,442,0.02,ok,
I,443,0.0198,ok,
I,444,0.0197,ok,
I,445,0.0196,ok,
I,446,0.0195,ok,
I,447,0.0194,ok,
I,448,0.0192,ok,
I,449,0.0191,ok,
I,450,0.019,ok,
I,451,0.019,ok,
I,452,0.0189,ok,
I,453,0.0189,ok,
I,454,0.0188,ok,
I,455,0.0188,ok,
I,456,0.0188,ok,
I,457,0.0187,ok,
I,458,0.0187,ok,
I,459,0.0186,ok,
I,460,0.0186,ok,
I,461,0.0186,ok,
I,462,0.0185,ok,
I,463,0.0185,ok,
I,464,0.0184,ok,
I,465,0.0184,ok,
I,466,0.0184,ok,
I,467,0.0183,ok,
I,468,0.0183,ok,
I,469,0.0182,ok,
I,470,0.0182,ok,
I,471,0.0182,ok,
I,472,0.0181,ok,
I,473,0.0181,ok,
I,474,0.018,ok,
I,475,0.018,ok,
I,476,0.0184,ok,
I,477,0.0187,ok,
I,478,0.0191,ok,
I,479,0.0194,ok,
I,480,0.0198,ok,
I,481,0.0202,ok,
I,482,0.0205,ok,
I,483,0.0209,ok,
I,484,0.0212,ok,
I,485,0.0216,ok,
I,486,0.022,ok,
I,487,0.0223,ok,
I,488,0.0227,ok,
I,489,0.023,ok,
I,490,0.0234,ok,
I,491,0.0238,ok,
I,492,0.0241,ok,
I,493,0.0245,ok,
I,494,0.0248,ok,
I,495,0.0252,ok,
I,496,0.0256,ok,
I,497,0.0259,ok,
I,498,0.0263,ok,
I,499,0.0266,ok,
I,500,0.027,ok,
I,501,0.0276,ok,
I,502,0.0283,ok,
I,503,0.0289,ok,
I,504,0.0296,ok,
I,505,0.0302,ok,
I,506,0.0308,ok,
I,507,0.0315,ok,
I,508,0.0321,ok,
I,509,0.0328,ok,
I,510,0.0334,ok,
I,511,0.034,ok,
I,512,0.0347,ok,
I,513,0.0353,ok,
I,514,0.036,ok,
I,515,0.0366,ok,
I,516,0.0372,ok,
I,517,0.0379,ok,
I,518,0.0385,ok,
I,519,0.0392,ok,
I,520,0.0398,ok,
I,521,0.0404,ok,
I,522,0.0411,ok,
I,523,0.0417,ok,
I,524,0.0424,ok,
I,525,0.043,ok,
I,526,0.0438,ok,
I,527,0.0446,ok,
I,528,0.0454,ok,
I,529,0.0462,ok,
I,530,0.047,ok,
I,531,0.0478,ok,
I,532,0.0486,ok,
I,533,0.0494,ok,
I,534,0.0502,ok,
I,535,0.051,ok,
I,536,0.0518,ok,
I,537,0.0526,ok,
I,538,0.0534,ok,
I,539,0.0542,ok,
I,540,0.055,ok,
I,541,0.0558,ok,
I,542,0.0566,ok,
I,543,0.0574,ok,
I,544,0.0582,ok,
I,545,0.059,ok,
I,546,0.0598,ok,
I,547,0.0606,ok,
I,548,0.0614,ok,
I,549,0.0622,ok,
I,550,0.063,ok,
I,551,0.064,ok,
I,552,0.0651,ok,
I,553,0.0661,ok,
I,554,0.0672,ok,
I,555,0.0682,ok,
I,556,0.0692,ok,
I,557,0.0703,ok,
I,558,0.0713,ok,
I,559,0.0724,ok,
I,560,0.0734,ok,
I,561,0.0744,ok,
I,562,0.0755,ok,
I,563,0.0765,ok,
I,564,0.0776,ok,
I,565,0.0786,ok,
I,566,0.0796,ok,
I,567,0.0807,ok,
I,568,0.0817,ok,
I,569,0.0828,ok,
I,570,0.0838,ok,
I,571,0.0848,ok,
I,572,0.0859,ok,
I,573,0.0869,ok,
I,574,0.088,ok,
I,575,0.089,ok,
I,576,0.0948,ok,
I,577,0.1007,ok,
I,578,0.1065,ok,
I,579,0.1124,ok,
I,580,0.1182,ok,
I,581,0.124,ok,
I,582,0.1299,ok,
I,583,0.1357,ok,
I,584,0.1416,ok,
I,585,0.1474,ok,
I,586,0.1532,ok,
I,587,0.1591,ok,
I,588,0.1649,ok,
I,589,0.1708,ok,
I,590,0.1766,ok,
I,591,0.1824,ok,
I,592,0.1883,ok,
I,593,0.1941,ok,
I,594,0.2,ok,
I,595,0.2058,ok,
I,596,0.2116,ok,
I,597,0.2175,ok,
I,598,0.2233,ok,
I,599,0.2292,ok,
I,600,0.235,ok,
I,601,0.2378,ok,
I,602,0.2406,ok,
I,603,0.2434,ok,
I,604,0.2462,ok,
I,605,0.249,ok,
I,606,0.2518,ok,
I,607,0.2546,ok,
I,608,0.2574,ok,
I,609,0.2602,ok,
I,610,0.263,ok,
I,611,0.2658,ok,
I,612,0.2686,ok,
I,613,0.2714,ok,
I,614,0.2742,ok,
I,615,0.277,ok,
I,616,0.2798,ok,
I,617,0.2826,ok,
I,618,0.2854,ok,
I,619,0.2882,ok,
I,620,0.291,ok,
I,621,0.2938,ok,
I,622,0.2966,ok,
I,623,0.2994,ok,
I,624,0.3022,ok,
I,625,0.305,ok,
I,626,0.3072,ok,
I,627,0.3094,ok,
I,628,0.3116,ok,
I,629,0.3138,ok,
I,630,0.316,ok,
I,631,0.3182,ok,
I,632,0.3204,ok,
I,633,0.3226,ok,
I,634,0.3248,ok,
I,635,0.327,ok,
I,636,0.3292,ok,
I,637,0.3314,ok,
I,638,0.3336,ok,
I,639,0.3358,ok,
I,640,0.338,ok,
I,641,0.3402,ok,
I,642,0.3424,ok,
I,643,0.3446,ok,
I,644,0.3468,ok,
I,645,0.349,ok,
I,646,0.3512,ok,
I,647,0.3534,ok,
I,648,0.3556,ok,
I,649,0.3578,ok,
I,650,0.36,ok,
I,651,0.3624,ok,
I,652,0.3648,ok,
I,653,0.3672,ok,
I,654,0.3696,ok,
I,655,0.372,ok,
I,656,0.3744,ok,
I,657,0.3768,ok,
I,658,0.3792,ok,
I,659,0.3816,ok,
I,660,0.384,ok,
I,661,0.3864,ok,
I,662,0.3888,ok,
I,663,0.3912,ok,
I,664,0.3936,ok,
I,665,0.396,ok,
I,666,0.3984,ok,
I,667,0.4008,ok,
I,668,0.4032,ok,
I,669,0.4056,ok,
I,670,0.408,ok,
I,671,0.4104,ok,
I,672,0.4128,ok,
I,673,0.4152,ok,
I,674,0.4176,ok,
I,675,0.42,ok,
I,676,0.4256,ok,
I,677,0.4312,ok,
I,678,0.4368,ok,
I,679,0.4424,ok,
I,680,0.448,ok,
I,681,0.4536,ok,
I,682,0.4592,ok,
I,683,0.4648,ok,
I,684,0.4704,ok,
I,685,0.476,ok,
I,686,0.4816,ok,
I,687,0.4872,ok,
I,688,0.4928,ok,
I,689,0.4984,ok,
I,690,0.504,ok,
I,691,0.5096,ok,
I,692,0.5152,ok,
I,693,0.5208,ok,
I,694,0.5264,ok,
I,695,0.532,ok,
I,696,0.5376,ok,
I,697,0.5432,ok,
I,698,0.5488,ok,
I,699,0.5544,ok,
I,700,0.56,ok,
I,701,0.5656,ok,
I,702,0.5712,ok,
I,703,0.5768,ok,
I,704,0.5824,ok,
I,705,0.588,ok,
I,706,0.5936,ok,
I,707,0.5992,ok,
I,708,0.6048,ok,
I,709,0.6104,ok,
I,710,0.616,ok,
I,711,0.6216,ok,
I,712,0.6272,ok,
I,713,0.6328,ok,
I,714,0.6384,ok,
I,715,0.644,ok,
IA,300,0.2055,ok,
IA,301,0.203,ok,
IA,302,0.2004,ok,
IA,303,0.1979,ok,
IA,304,0.1953,ok,
IA,305,0.1928,ok,
IA,306,0.1902,ok,
IA,307,0.1877,ok,
IA,308,0.1851,ok,
IA,309,0.1826,ok,
IA,310,0.18,ok,
IA,311,0.1775,ok,
IA,312,0.1749,ok,
IA,313,0.1724,ok,
IA,314,0.1698,ok,
IA,315,0.1673,ok,
IA,316,0.1647,ok,
IA,317,0.1622,ok,
IA,318,0.1596,ok,
IA,319,0.1571,ok,
IA,320,0.1545,ok,
IA,321,0.152,ok,
IA,322,0.1494,ok,
IA,323,0.1469,ok,
IA,324,0.1443,ok,
IA,325,0.1418,ok,
IA,326,0.1392,ok,
IA,327,0.1367,ok,
IA,328,0.1341,ok,
IA,329,0.1316,ok,
IA,330,0.129,ok,
IA,331,0.1265,ok,
IA,332,0.1239,ok,
IA,333,0.1214,ok,
IA,334,0.1188,ok,
IA,335,0.1163,ok,
IA,336,0.1137,ok,
IA,337,0.1112,ok,
IA,338,0.1086,ok,
IA,339,0.1061,ok,
IA,340,0.1035,ok,
IA,341,0.101,ok,
IA,342,0.0984,ok,
IA,343,0.0959,ok,
IA,344,0.0933,ok,
IA,345,0.0908,ok,
IA,346,0.0882,ok,
IA,347,0.0857,ok,
IA,348,0.0831,ok,
IA,349,0.0806,ok,
IA,350,0.078,ok,
IA,351,0.077,ok,
IA,352,0.0759,ok,
IA,353,0.0749,ok,
IA,354,0.0738,ok,
IA,355,0.0728,ok,
IA,356,0.0718,ok,
IA,357,0.0707,ok,
IA,358,0.0697,ok,
IA,359,0.0686,ok,
IA,360,0.0676,ok,
IA,361,0.0666,ok,
IA,362,0.0655,ok,
IA,363,0.0645,ok,
IA,364,0.0634,ok,
IA,365,0.0624,ok,
IA,366,0.0614,ok,
IA,367,0.0603,ok,
IA,368,0.0593,ok,
IA,369,0.0582,ok,
IA,370,0.0572,ok,
IA,371,0.0562,ok,
IA,372,0.0551,ok,
IA,373,0.0541,ok,
IA,374,0.053,ok,
IA,375,0.052,ok,
IA,376,0.0514,ok,
IA,377,0.0509,ok,
IA,378,0.0503,ok,
IA,379,0.0498,ok,
IA,380,0.0492,ok,
IA,381,0.0486,ok,
IA,382,0.0481,ok,
IA,383,0.0475,ok,
IA,384,0.047,ok,
IA,385,0.0464,ok,
IA,386,0.0458,ok,
IA,387,0.0453,ok,
IA,388,0.0447,ok,
IA,389,0.0442,ok,
IA,390,0.0436,ok,
IA,391,0.043,ok,
IA,392,0.0425,ok,
IA,393,0.0419,ok,
IA,394,0.0414,ok,
IA,395,0.0408,ok,
IA,396,0.0402,ok,
IA,397,0.0397,ok,
IA,398,0.0391,ok,
IA,399,0.0386,ok,
IA,400,0.038,ok,
IA,401,0.0377,ok,
IA,402,0.0374,ok,
IA,403,0.0372,ok,
IA,404,0.0369,ok,
IA,405,0.0366,ok,
IA,406,0.0363,ok,
IA,407,0.036,ok,
IA,408,0.0358,ok,
IA,409,0.0355,ok,
IA,410,0.0352,ok,
IA,411,0.0349,ok,
IA,412,0.0346,ok,
IA,413,0.0344,ok,
IA,414,0.0341,ok,
IA,415,0.0338,ok,
IA,416,0.0335,ok,
IA,417,0.0332,ok,
IA,418,0.033,ok,
IA,419,0.0327,ok,
IA,420,0.0324,ok,
IA,421,0.0321,ok,
IA,422,0.0318,ok,
IA,423,0.0316,ok,
IA,424,0.0313,ok,
IA,425,0.031,ok,
IA,426,0.0308,ok,
IA,427,0.0306,ok,
IA,428,0.0304,ok,
IA,429,0.0302,ok,
IA,430,0.03,ok,
IA,431,0.0298,ok,
IA,432,0.0296,ok,
IA,433,0.0294,ok,
IA,434,0.0292,ok,
IA,435,0.029,ok,
IA,436,0.0288,ok,
IA,437,0.0286,ok,
IA,438,0.0284,ok,
IA,439,0.0282,ok,
IA,440,0.028,ok,
IA,441,0.0278,ok,
IA,442,0.0276,ok,
IA,443,0.0274,ok,
IA,444,0.0272,ok,
IA,445,0.027,ok,
IA,446,0.0268,ok,
IA,447,0.0266,ok,
IA,448,0.0264,ok,
IA,449,0.0262,ok,
IA,450,0.026,ok,
IA,451,0.026,ok,
IA,452,0.0259,ok,
IA,453,0.0259,ok,
IA,454,0.0258,ok,
IA,455,0.0258,ok,
IA,456,0.0258,ok,
IA,457,0.0257,ok,
IA,458,0.0257,ok,
IA,459,0.0256,ok,
IA,460,0.0256,ok,
IA,461,0.0256,ok,
IA,462,0.0255,ok,
IA,463,0.0255,ok,
IA,464,0.0254,ok,
IA,465,0.0254,ok,
IA,466,0.0254,ok,
IA,467,0.0253,ok,
IA,468,0.0253,ok,
IA,469,0.0252,ok,
IA,470,0.0252,ok,
IA,471,0.0252,ok,
IA,472,0.0251,ok,
IA,473,0.0251,ok,
IA,474,0.025,ok,
IA,475,0.025,ok,
IA,476,0.0253,ok,
IA,477,0.0256,ok,
IA,478,0.0258,ok,
IA,479,0.0261,ok,
IA,480,0.0264,ok,
IA,481,0.0267,ok,
IA,482,0.027,ok,
IA,483,0.0272,ok,
IA,484,0.0275,ok,
IA,485,0.0278,ok,
IA,486,0.0281,ok,
IA,487,0.0284,ok,
IA,488,0.0286,ok,
IA,489,0.0289,ok,
IA,490,0.0292,ok,
IA,491,0.0295,ok,
IA,492,0.0298,ok,
IA,493,0.03,ok,
IA,494,0.0303,ok,
IA,495,0.0306,ok,
IA,496,0.0309,ok,
IA,497,0.0312,ok,
IA,498,0.0314,ok,
IA,499,0.0317,ok,
IA,500,0.032,ok,
IA,501,0.0326,ok,
IA,502,0.0333,ok,
IA,503,0.0339,ok,
IA,504,0.0346,ok,
IA,505,0.0352,ok,
IA,506,0.0358,ok,
IA,507,0.0365,ok,
IA,508,0.0371,ok,
IA,509,0.0378,ok,
IA,510,0.0384,ok,
IA,511,0.039,ok,
IA,512,0.0397,ok,
IA,513,0.0403,ok,
IA,514,0.041,ok,
IA,515,0.0416,ok,
IA,516,0.0422,ok,
IA,517,0.0429,ok,
IA,518,0.0435,ok,
IA,519,0.0442,ok,
IA,520,0.0448,ok,
IA,521,0.0454,ok,
IA,522,0.0461,ok,
IA,523,0.0467,ok,
IA,524,0.0474,ok,
IA,525,0.048,ok,
IA,526,0.0488,ok,
IA,527,0.0495,ok,
IA,528,0.0503,ok,
IA,529,0.051,ok,
IA,530,0.0518,ok,
IA,531,0.0526,ok,
IA,532,0.0533,ok,
IA,533,0.0541,ok,
IA,534,0.0548,ok,
IA,535,0.0556,ok,
IA,536,0.0564,ok,
IA,537,0.0571,ok,
IA,538,0.0579,ok,
IA,539,0.0586,ok,
IA,540,0.0594,ok,
IA,541,0.0602,ok,
IA,542,0.0609,ok,
IA,543,0.0617,ok,
IA,544,0.0624,ok,
IA,545,0.0632,ok,
IA,546,0.064,ok,
IA,547,0.0647,ok,
IA,548,0.0655,ok,
IA,549,0.0662,ok,
IA,550,0.067,ok,
IA,551,0.0681,ok,
IA,552,0.0692,ok,
IA,553,0.0702,ok,
IA,554,0.0713,ok,
IA,555,0.0724,ok,
IA,556,0.0735,ok,
IA,557,0.0746,ok,
IA,558,0.0756,ok,
IA,559,0.0767,ok,
IA,560,0.0778,ok,
IA,561,0.0789,ok,
IA,562,0.08,ok,
IA,563,0.081,ok,
IA,564,0.0821,ok,
IA,565,0.0832,ok,
IA,566,0.0843,ok,
IA,567,0.0854,ok,
IA,568,0.0864,ok,
IA,569,0.0875,ok,
IA,570,0.0886,ok,
IA,571,0.0897,ok,
IA,572,0.0908,ok,
IA,573,0.0918,ok,
IA,574,0.0929,ok,
IA,575,0.094,ok,
IA,576,0.0998,ok,
IA,577,0.1057,ok,
IA,578,0.1115,ok,
IA,579,0.1174,ok,
IA,580,0.1232,ok,
IA,581,0.129,ok,
IA,582,0.1349,ok,
IA,583,0.1407,ok,
IA,584,0.1466,ok,
IA,585,0.1524,ok,
IA,586,0.1582,ok,
IA,587,0.1641,ok,
IA,588,0.1699,ok,
IA,589,0.1758,ok,
IA,590,0.1816,ok,
IA,591,0.1874,ok,
IA,592,0.1933,ok,
IA,593,0.1991,ok,
IA,594,0.205,ok,
IA,595,0.2108,ok,
IA,596,0.2166,ok,
IA,597,0.2225,ok,
IA,598,0.2283,ok,
IA,599,0.2342,ok,
IA,600,0.24,ok,
IA,601,0.2428,ok,
IA,602,0.2456,ok,
IA,603,0.2484,ok,
IA,604,0.2512,ok,
IA,605,0.254,ok,
IA,606,0.2568,ok,
IA,607,0.2596,ok,
IA,608,0.2624,ok,
IA,609,0.2652,ok,
IA,610,0.268,ok,
IA,611,0.2708,ok,
IA,612,0.2736,ok,
IA,613,0.2764,ok,
IA,614,0.2792,ok,
IA,615,0.282,ok,
IA,616,0.2848,ok,
IA,617,0.2876,ok,
IA,618,0.2904,ok,
IA,619,0.2932,ok,
IA,620,0.296,ok,
IA,621,0.2988,ok,
IA,622,0.3016,ok,
IA,623,0.3044,ok,
IA,624,0.3072,ok,
IA,625,0.31,ok,
IA,626,0.3124,ok,
IA,627,0.3148,ok,
IA,628,0.3172,ok,
IA,629,0.3196,ok,
IA,630,0.322,ok,
IA,631,0.3244,ok,
IA,632,0.3268,ok,
IA,633,0.3292,ok,
IA,634,0.3316,ok,
IA,635,0.334,ok,
IA,636,0.3364,ok,
IA,637,0.3388,ok,
IA,638,0.3412,ok,
IA,639,0.3436,ok,
IA,640,0.346,ok,
IA,641,0.3484,ok,
IA,642,0.3508,ok,
IA,643,0.3532,ok,
IA,644,0.3556,ok,
IA,645,0.358,ok,
IA,646,0.3604,ok,
IA,647,0.3628,ok,
IA,648,0.3652,ok,
IA,649,0.3676,ok,
IA,650,0.37,ok,
IA,651,0.3724,ok,
IA,652,0.3748,ok,
IA,653,0.3772,ok,
IA,654,0.3796,ok,
IA,655,0.382,ok,
IA,656,0.3844,ok,
IA,657,0.3868,ok,
IA,658,0.3892,ok,
IA,659,0.3916,ok,
IA,660,0.394,ok,
IA,661,0.3964,ok,
IA,662,0.3988,ok,
IA,663,0.4012,ok,
IA,664,0.4036,ok,
IA,665,0.406,ok,
IA,666,0.4084,ok,
IA,667,0.4108,ok,
IA,668,0.4132,ok,
IA,669,0.4156,ok,
IA,670,0.418,ok,
IA,671,0.4204,ok,
IA,672,0.4228,ok,
IA,673,0.4252,ok,
IA,674,0.4276,ok,
IA,675,0.43,ok,
IA,676,0.4356,ok,
IA,677,0.4412,ok,
IA,678,0.4468,ok,
IA,679,0.4524,ok,
IA,680,0.458,ok,
IA,681,0.4636,ok,
IA,682,0.4692,ok,
IA,683,0.4748,ok,
IA,684,0.4804,ok,
IA,685,0.486,ok,
IA,686,0.4916,ok,
IA,687,0.4972,ok,
IA,688,0.5028,ok,
IA,689,0.5084,ok,
IA,690,0.514,ok,
IA,691,0.5196,ok,
IA,692,0.5252,ok,
IA,693,0.5308,ok,
IA,694,0.5364,ok,
IA,695,0.542,ok,
IA,696,0.5476,ok,
IA,697,0.5532,ok,
IA,698,0.5588,ok,
IA,699,0.5644,ok,
IA,700,0.57,ok,
IA,701,0.5756,ok,
IA,702,0.5812,ok,
IA,703,0.5868,ok,
IA,704,0.5924,ok,
IA,705,0.598,ok,
IA,706,0.6036,ok,
IA,707,0.6092,ok,
IA,708,0.6148,ok,
IA,709,0.6204,ok,
IA,710,0.626,ok,
IA,711,0.6316,ok,
IA,712,0.6372,ok,
IA,713,0.6428,ok,
IA,714,0.6484,ok,
IA,715,0.654,ok,
IB,300,0.25,ok,
IB,301,0.247,ok,
IB,302,0.244,ok,
IB,303,0.241,ok,
IB,304,0.238,ok,
IB,305,0.235,ok,
IB,306,0.232,ok,
IB,307,0.229,ok,
IB,308,0.226,ok,
IB,309,0.223,ok,
IB,310,0.22,ok,
IB,311,0.217,ok,
IB,312,0.214,ok,
IB,313,0.211,ok,
IB,314,0.208,ok,
IB,315,0.205,ok,
IB,316,0.202,ok,
IB,317,0.199,ok,
IB,318,0.196,ok,
IB,319,0.193,ok,
IB,320,0.19,ok,
IB,321,0.187,ok,
IB,322,0.184,ok,
IB,323,0.181,ok,
IB,324,0.178,ok,
IB,325,0.175,ok,
IB,326,0.172,ok,
IB,327,0.169,ok,
IB,328,0.166,ok,
IB,329,0.163,ok,
IB,330,0.16,ok,
IB,331,0.157,ok,
IB,332,0.154,ok,
IB,333,0.151,ok,
IB,334,0.148,ok,
IB,335,0.145,ok,
IB,336,0.142,ok,
IB,337,0.139,ok,
IB,338,0.136,ok,
IB,339,0.133,ok,
IB,340,0.13,ok,
IB,341,0.127,ok,
IB,342,0.124,ok,
IB,343,0.121,ok,
IB,344,0.118,ok,
IB,345,0.115,ok,
IB,346,0.112,ok,
IB,347,0.109,ok,
IB,348,0.106,ok,
IB,349,0.103,ok,
IB,350,0.1,ok,
IB,351,0.0986,ok,
IB,352,0.0973,ok,
IB,353,0.0959,ok,
IB,354,0.0946,ok,
IB,355,0.0932,ok,
IB,356,0.0918,ok,
IB,357,0.0905,ok,
IB,358,0.0891,ok,
IB,359,0.0878,ok,
IB,360,0.0864,ok,
IB,361,0.085,ok,
IB,362,0.0837,ok,
IB,363,0.0823,ok,
IB,364,0.081,ok,
IB,365,0.0796,ok,
IB,366,0.0782,ok,
IB,367,0.0769,ok,
IB,368,0.0755,ok,
IB,369,0.0742,ok,
IB,370,0.0728,ok,
IB,371,0.0714,ok,
IB,372,0.0701,ok,
IB,373,0.0687,ok,
IB,374,0.0674,ok,
IB,375,0.066,ok,
IB,376,0.0654,ok,
IB,377,0.0648,ok,
IB,378,0.0642,ok,
IB,379,0.0636,ok,
IB,380,0.063,ok,
IB,381,0.0624,ok,
IB,382,0.0618,ok,
IB,383,0.0612,ok,
IB,384,0.0606,ok,
IB,385,0.06,ok,
IB,386,0.0594,ok,
IB,387,0.0588,ok,
IB,388,0.0582,ok,
IB,389,0.0576,ok,
IB,390,0.057,ok,
IB,391,0.0564,ok,
IB,392,0.0558,ok,
IB,393,0.0552,ok,
IB,394,0.0546,ok,
IB,395,0.054,ok,
IB,396,0.0534,ok,
IB,397,0.0528,ok,
IB,398,0.0522,ok,
IB,399,0.0516,ok,
IB,400,0.051,ok,
IB,401,0.0506,ok,
IB,402,0.0503,ok,
IB,403,0.0499,ok,
IB,404,0.0496,ok,
IB,405,0.0492,ok,
IB,406,0.0488,ok,
IB,407,0.0485,ok,
IB,408,0.0481,ok,
IB,409,0.0478,ok,
IB,410,0.0474,ok,
IB,411,0.047,ok,
IB,412,0.0467,ok,
IB,413,0.0463,ok,
IB,414,0.046,ok,
IB,415,0.0456,ok,
IB,416,0.0452,ok,
IB,417,0.0449,ok,
IB,418,0.0445,ok,
IB,419,0.0442,ok,
IB,420,0.0438,ok,
IB,421,0.0434,ok,
IB,422,0.0431,ok,
IB,423,0.0427,ok,
IB,424,0.0424,ok,
IB,425,0.042,ok,
IB,426,0.0418,ok,
IB,427,0.0415,ok,
IB,428,0.0413,ok,
IB,429,0.041,ok,
IB,430,0.0408,ok,
IB,431,0.0406,ok,
IB,432,0.0403,ok,
IB,433,0.0401,ok,
IB,434,0.0398,ok,
IB,435,0.0396,ok,
IB,436,0.0394,ok,
IB,437,0.0391,ok,
IB,438,0.0389,ok,
IB,439,0.0386,ok,
IB,440,0.0384,ok,
IB,441,0.0382,ok,
IB,442,0.0379,ok,
IB,443,0.0377,ok,
IB,444,0.0374,ok,
IB,445,0.0372,ok,
IB,446,0.037,ok,
IB,447,0.0367,ok,
IB,448,0.0365,ok,
IB,449,0.0362,ok,
IB,450,0.036,ok,
IB,451,0.0359,ok,
IB,452,0.0358,ok,
IB,453,0.0356,ok,
IB,454,0.0355,ok,
IB,455,0.0354,ok,
IB,456,0.0353,ok,
IB,457,0.0352,ok,
IB,458,0.035,ok,
IB,459,0.0349,ok,
IB,460,0.0348,ok,
IB,461,0.0347,ok,
IB,462,0.0346,ok,
IB,463,0.0344,ok,
IB,464,0.0343,ok,
IB,465,0.0342,ok,
IB,466,0.0341,ok,
IB,467,0.034,ok,
IB,468,0.0338,ok,
IB,469,0.0337,ok,
IB,470,0.0336,ok,
IB,471,0.0335,ok,
IB,472,0.0334,ok,
IB,473,0.0332,ok,
IB,474,0.0331,ok,
IB,475,0.033,ok,
IB,476,0.0334,ok,
IB,477,0.0337,ok,
IB,478,0.0341,ok,
IB,479,0.0344,ok,
IB,480,0.0348,ok,
IB,481,0.0352,ok,
IB,482,0.0355,ok,
IB,483,0.0359,ok,
IB,484,0.0362,ok,
IB,485,0.0366,ok,
IB,486,0.037,ok,
IB,487,0.0373,ok,
IB,488,0.0377,ok,
IB,489,0.038,ok,
IB,490,0.0384,ok,
IB,491,0.0388,ok,
IB,492,0.0391,ok,
IB,493,0.0395,ok,
IB,494,0.0398,ok,
IB,495,0.0402,ok,
IB,496,0.0406,ok,
IB,497,0.0409,ok,
IB,498,0.0413,ok,
IB,499,0.0416,ok,
IB,500,0.042,ok,
IB,501,0.0425,ok,
IB,502,0.043,ok,
IB,503,0.0434,ok,
IB,504,0.0439,ok,
IB,505,0.0444,ok,
IB,506,0.0449,ok,
IB,507,0.0454,ok,
IB,508,0.0458,ok,
IB,509,0.0463,ok,
